task_name,primitive,token_budget,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears,ablation,depth
scikit-learn__scikit-learn-15100,OTRC+SS-partial,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,14,34178,33218,960,61.15,45.629,3.802,0,1.0,0,0.0,0,9,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,SU-partial,4000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,20,66062,63109,2953,208.59,96.482,4.824,3,0.48334814711976115,8895,47.349,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,TR,4000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,74,234743,227821,6922,402.4,350.809,4.872,17,0.6291404311126569,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,SU-full,4000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,19,60697,58574,2123,411.5,75.018,4.168,2,0.3975422273076942,7858,30.413,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13328,TRC+SS,4000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,123,507935,489867,18068,1400.5,664.901,5.406,30,0.6207186214018049,70238,209.435,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-11578,SS-partial,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,3,11120,10164,956,1500.02,43.151,14.384,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13328,OTRC+SS-partial,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,392978,381768,11210,1321.84,472.93,4.112,8,0.5842745422256017,21628,66.654,0,160,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,TRC+SU,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,70,249424,239330,10094,546.78,444.053,6.344,18,0.7771972133642767,14447,53.062,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,TRC+SS,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,52,197410,190374,7036,515.98,286.52,5.51,15,0.7981924432864653,10726,60.729,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13328,SU-partial,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,7,35392,30440,4952,1500.0,33.059,4.723,2,1.0528882777762134,3935,186.458,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,TRC,4000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,26,101471,99011,2460,133.43,123.322,4.743,9,0.7927655859113971,0,0.0,9,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13328,SS-partial,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,107,462325,442030,20295,1500.03,602.946,5.798,34,0.6067560976899139,88126,386.832,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,SU-full,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,16,88737,70574,18163,1500.02,75.195,5.371,6,0.8035717143172172,24691,792.348,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,SS,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,3,8605,8367,238,1500.03,10.373,3.458,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,TR,4000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,81,307112,298547,8565,460.51,426.03,5.325,21,0.7701454490951605,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,SS,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,25,87118,82946,4172,1500.03,127.313,5.093,3,0.3579981735105074,13980,73.508,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,OTRC+SS-partial,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,359205,349415,9790,532.12,451.214,3.729,4,0.4299016689991315,11433,34.348,0,111,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,SS-partial,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,429817,405236,24581,1260.71,997.219,7.978,16,0.4425240504475606,47071,203.917,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,TRC+SS,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,60,221743,211279,10464,1500.0,362.148,6.036,20,0.6259037572550041,32220,134.224,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,TRC+SS,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,9,37934,34803,3131,1500.02,55.519,5.552,3,0.6475719758218543,6988,86.286,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,OTRC+TR,4000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,21,66460,64144,2316,129.55,100.092,5.561,3,0.7438495602924252,0,0.0,0,7,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,TR,4000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,11,31842,30728,1114,68.18,50.034,5.003,2,0.7328529526542499,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,OTRC+TR,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,375289,354252,21037,1378.67,1018.18,8.211,13,0.5086708427094111,0,0.0,0,111,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,OTRC+SU-partial,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,17,70300,66614,3686,239.71,128.066,7.533,4,0.7213801382999405,6626,35.864,0,7,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,TR,4000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,445016,431601,13415,791.11,643.068,5.544,45,0.7862006327949351,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,TRC+SU,4000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,67,266181,257244,8937,540.74,347.63,5.348,15,0.8107385953630879,15429,60.729,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,OTRC+TR,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,118,326625,302041,24584,1500.03,1191.98,11.686,15,0.4583803836394743,0,0.0,0,98,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,TR,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,40,137035,132928,4107,249.2,191.085,4.777,13,0.6629899981952005,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,TRC+SU,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,82,335042,322894,12148,605.19,447.461,5.524,20,0.8079947697202684,22069,119.679,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,SU-partial,4000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,63,257773,248871,8902,477.21,331.008,5.339,12,0.6897065889234818,22988,79.842,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,OTRC+SU-partial,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,119,143044,133667,9377,1500.02,242.28,5.769,3,0.34444034088854236,10156,217.039,0,127,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,TRC,4000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,452969,439913,13056,710.47,603.828,5.117,38,0.7942699071991356,0,0.0,38,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,OTRC+SU-partial,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,293802,278991,14811,1481.72,572.95,6.228,6,0.36898700473226403,21550,147.244,0,126,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,TRC+SS,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,469375,450819,18556,1048.61,713.015,5.704,32,0.7319019080524517,35275,162.989,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,OTRC+TR,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,359751,341974,17777,984.41,834.928,7.26,10,0.5408976859734985,0,0.0,0,112,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,SU-partial,4000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,7,21750,21242,508,29.78,23.428,3.347,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-13779,OTRC+SS-partial,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,121,381809,363830,17979,1500.02,652.48,5.529,12,0.3555202059050527,45793,227.926,0,109,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,OTRC+TR,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,7,15663,15133,530,33.07,22.842,3.807,0,1.0,0,0.0,0,2,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,SS,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,20,73279,69354,3925,197.43,141.407,7.07,3,0.5540682964204022,7582,31.324,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,OTRC+SU-partial,4000,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,12,31155,30286,869,49.05,35.105,3.511,0,1.0,0,0.0,0,7,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,TRC+SS,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,508675,495047,13628,678.88,492.955,3.944,24,0.7925826665025055,30020,124.443,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,OTRC+SS-partial,4000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,372198,360211,11987,562.25,500.322,4.035,4,0.4075224249955614,12174,30.583,0,117,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,TRC,4000,2,scikit-learn__scikit-learn,,Submitted,False,silent_crash,54,182217,176140,6077,302.65,259.298,4.802,18,0.6484581491163812,0,0.0,18,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,TR,4000,1,sympy__sympy,,Submitted,False,silent_crash,17,41989,40655,1334,70.1,60.693,3.57,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,TR,4000,2,sympy__sympy,,Submitted,False,silent_crash,13,40922,39875,1047,56.13,48.141,3.703,1,0.4687278734953977,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,SU-partial,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,68,270860,260157,10703,820.42,369.951,5.692,17,0.742822274293246,24881,109.273,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,SS,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,457184,438576,18608,1457.49,621.737,5.014,21,0.4628064138100177,67751,227.539,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,SS-partial,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,34,130870,123748,7122,350.82,133.765,4.18,8,0.601916506713631,21052,172.948,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,SU-full,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,26,93325,88712,4613,1500.02,189.171,7.276,4,0.4866329675094682,10839,33.541,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,OTRC+TR,4000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,389077,373892,15185,794.07,672.192,5.795,16,0.6969469209589866,0,0.0,0,98,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,TRC+SU,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,32,125482,120883,4599,1500.04,140.111,4.52,14,0.6128123326018724,15358,73.92,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,TRC,4000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,15,39329,38062,1267,64.81,57.902,3.86,3,0.544925062563833,0,0.0,3,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,TRC,4000,2,sympy__sympy,,Submitted,False,silent_crash,19,45409,43794,1615,87.93,74.484,4.381,3,0.5605066829005555,0,0.0,3,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,SS,4000,2,sympy__sympy,,Submitted,False,silent_crash,19,57834,55767,2067,143.08,80.854,4.255,2,0.2895820868863368,9380,13.968,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,SU-partial,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,17,69020,66371,2649,486.06,83.083,4.887,5,0.46884590201371507,16172,26.004,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,SU-full,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,116,488401,467220,21181,1344.53,728.885,6.338,26,0.7279684768473473,44138,236.648,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,SS-partial,4000,2,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,38,150772,142276,8496,481.23,191.042,5.163,9,0.5817960151194939,24540,175.292,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,TRC+SS,4000,2,sympy__sympy,,Submitted,False,silent_crash,11,37178,36123,1055,54.02,45.981,4.18,2,0.760019852856669,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,TRC+SS,4000,1,sympy__sympy,,Submitted,False,silent_crash,17,59554,57714,1840,88.16,79.277,4.663,2,0.7283626550389831,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,SU-partial,4000,2,sympy__sympy,,Submitted,False,silent_crash,8,15774,15062,712,37.66,31.835,3.979,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-15100,OTRC+SU-partial,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,51,170181,152526,17655,1500.04,396.012,9.429,9,0.27862539831288513,48085,398.137,0,45,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,TRC+SU,4000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,24,86151,83938,2213,137.55,97.011,4.042,5,0.6364693232204647,4199,3.241,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,TRC,4000,1,scikit-learn__scikit-learn,,Submitted,False,silent_crash,92,308973,299521,9452,658.73,427.013,4.745,24,0.6412944279284906,0,0.0,24,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,SS-partial,4000,2,sympy__sympy,,Submitted,False,silent_crash,15,48573,46948,1625,98.65,70.179,4.679,1,0.3341821743388835,4310,9.259,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,SU-full,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,28,113996,110057,3939,1500.01,169.031,6.037,5,0.7155469861289421,8436,27.296,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,SS,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,54,286466,257106,29360,1500.04,574.48,10.639,32,0.8246855899934,51659,748.435,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13031,TR,4000,1,sympy__sympy,,Submitted,False,silent_crash,17,43130,41691,1439,109.32,73.484,5.249,2,0.5304386569079618,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,SS-partial,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,615659,591097,24562,1134.49,468.447,3.748,114,0.7646792150070106,176557,635.993,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,SS,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,101,472378,442219,30159,1500.03,900.881,8.92,40,0.7427809668264596,70626,468.523,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,SU-partial,4000,1,sympy__sympy,,Submitted,False,silent_crash,10,34989,30144,4845,314.06,36.249,3.625,1,0.3850439254338976,3575,190.069,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,OTRC+TR,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,384033,372592,11441,795.81,528.104,4.329,27,0.6460041474481428,0,0.0,0,75,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,SS,4000,1,sympy__sympy,,Submitted,False,silent_crash,38,121352,117457,3895,534.34,150.998,3.974,3,0.25472320439823687,16276,26.937,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,SS-partial,4000,1,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,539290,514047,25243,1376.92,802.466,6.471,36,0.7404245875834286,63299,340.783,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13031,TRC+SU,4000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,13,42838,41810,1028,61.81,52.339,4.362,4,0.8110043632501248,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,TRC+SU,4000,2,sympy__sympy,,Submitted,False,silent_crash,30,104088,96183,7905,517.99,145.964,4.865,6,0.5456100843736984,17473,215.778,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13031,TR,4000,2,sympy__sympy,,Submitted,False,silent_crash,57,176550,170809,5741,291.25,268.69,4.798,4,0.489185816777815,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,TRC+SS,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,80,384725,353649,31076,1500.02,755.644,9.446,47,0.8155627338593446,63391,646.477,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,OTRC+SS-partial,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,537914,510772,27142,1283.36,787.124,6.297,28,0.7792357987577522,45060,436.029,0,63,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-25747,OTRC+SU-partial,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,429720,410547,19173,1389.29,545.849,4.402,13,0.7482451174808866,24993,324.738,0,110,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13031,SU-partial,4000,2,sympy__sympy,,Submitted,False,silent_crash,9,28151,27064,1087,144.0,46.2,5.133,1,0.48012436153675325,3243,13.205,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13031,SU-full,4000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,20,76311,73048,3263,427.12,98.971,4.949,3,0.3573561635602301,13957,65.442,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,OTRC+TR,4000,1,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,201137,193349,7788,656.08,375.293,5.519,5,0.492007405143422,0,0.0,0,111,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,OTRC+SS-partial,4000,2,scikit-learn__scikit-learn,,LimitsExceeded,False,limits_exceeded,125,380585,371774,8811,1070.38,342.818,2.881,8,0.3398328019945701,32337,86.187,0,108,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,OTRC+TR,4000,2,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,385653,375169,10484,761.56,536.25,4.325,7,0.4710934942373241,0,0.0,0,115,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13031,TRC,4000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,55,168231,159464,8767,475.36,442.259,8.041,8,0.5291705026594405,0,0.0,8,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,SU-full,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,35,137891,132762,5129,1500.01,179.499,4.986,6,0.45205429992344054,21897,66.193,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,SU-full,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,89,334143,319135,15008,1500.02,579.239,6.658,14,0.5013396111690859,40309,123.734,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,TR,4000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,9,21917,21284,633,43.35,35.647,3.961,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,SU-full,4000,1,sympy__sympy,,Submitted,False,silent_crash,9,18729,18112,617,49.3,36.52,4.565,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,TR,4000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,11,26417,25631,786,54.7,48.502,4.409,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,SS,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,4,12136,11448,688,1500.06,30.276,7.569,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,SS,4000,1,sympy__sympy,False,Submitted,True,submitted_unresolved,7,15597,15042,555,38.7,32.719,4.674,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-11618,OTRC+SU-partial,4000,1,sympy__sympy,,LimitsExceeded,False,limits_exceeded,125,373308,360221,13087,934.62,611.06,4.888,5,0.3724976000183827,16642,71.586,0,128,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,TRC+SU,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,43,179984,172137,7847,1500.03,216.539,5.036,19,0.5557716408218272,35716,141.37,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,SS,4000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,12,22069,21435,634,51.44,32.867,3.652,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,SU-full,4000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,13,22104,21471,633,57.97,34.905,3.878,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13031,SS,4000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,57,205009,195905,9104,725.89,287.866,5.234,17,0.39671019903742777,57550,175.136,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,TRC+SU,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,34,152797,141649,11148,1500.03,203.84,5.995,18,0.7201376153389754,24944,320.789,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,TRC+SS,4000,1,scikit-learn__scikit-learn,,,False,silent_crash,46,239689,223542,16147,1500.02,236.759,5.147,27,0.5130273402103224,84511,527.015,0,0,qwen25-7b-budgeted-4000,0.5
scikit-learn__scikit-learn-26323,TRC+SS,4000,2,scikit-learn__scikit-learn,,,False,silent_crash,72,305453,288211,17242,1500.04,481.787,6.6,22,0.5484495804333098,62180,327.362,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,TRC+SS,4000,1,sympy__sympy,,Submitted,False,silent_crash,6,12468,12143,325,21.73,15.703,2.617,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,TRC,4000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,7,15564,15018,546,32.07,26.31,3.759,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,TRC+SU,4000,2,sympy__sympy,,Submitted,False,silent_crash,8,15361,14947,414,31.15,22.606,3.229,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,TRC+SU,4000,1,sympy__sympy,,Submitted,False,silent_crash,8,18170,17547,623,38.21,32.153,4.019,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
sympy__sympy-13091,TRC+SS,4000,2,sympy__sympy,False,Submitted,True,submitted_unresolved,7,13199,12720,479,36.07,26.418,4.403,0,1.0,0,0.0,0,0,qwen25-7b-budgeted-4000,0.5
