task_name,primitive,token_budget,depth,run_num,repo,resolved,exit_status,patch_generated,failure_mode,step_count,total_tokens_consumed,total_prompt_tokens,total_completion_tokens,latency_e2e_s,latency_llm_s,mean_step_latency_s,compression_events,mean_compression_ratio,summarization_prompt_tokens,summarization_latency_s,trc_fallback_events,online_trc_clears
sympy__sympy-17630,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,34,257890,252630,5260,1500.0,123.932,3.873,2,0.25370009969691776,17662,12.291,0,0
sympy__sympy-17630,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,12,80503,79413,1090,1500.02,29.721,2.477,0,1.0,0,0.0,0,0
sympy__sympy-24066,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,53,317793,305353,12440,461.19,286.753,5.735,2,0.14842134781474658,20874,8.44,0,0
sympy__sympy-24443,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,17,96300,92038,4262,182.68,88.7,5.544,1,0.14526240372559557,10535,3.431,0,0
sympy__sympy-24066,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,44,296814,283248,13566,1500.0,228.92,5.324,3,0.24539025458694616,31830,92.837,0,0
django__django-11095,SS,10000,0.3,2,django__django,True,Submitted,True,resolved,35,222087,214625,7462,292.28,177.826,5.081,1,0.19541222766100394,10464,14.785,0,0
sympy__sympy-24443,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,35,222579,205310,17269,1500.0,367.706,10.815,3,0.1949465531542867,30232,42.213,0,0
django__django-11087,SS,10000,0.3,1,django__django,False,,False,silent_crash,7,48628,47590,1038,1500.02,29.084,4.155,0,1.0,0,0.0,0,0
django__django-11087,SS,10000,0.3,2,django__django,False,,False,silent_crash,10,70585,68990,1595,1500.01,43.194,4.799,0,1.0,0,0.0,0,0
django__django-11095,SS,10000,0.3,1,django__django,False,,False,silent_crash,32,223786,219502,4284,1500.0,116.84,3.651,1,0.13371150729335493,11005,2.118,0,0
django__django-11433,SS,10000,0.3,1,django__django,False,,False,silent_crash,11,52462,50826,1636,1500.0,38.433,3.494,0,1.0,0,0.0,0,0
django__django-11433,SS,10000,0.3,2,django__django,False,,False,silent_crash,46,263139,253977,9162,1500.01,204.426,4.543,2,0.1565775102519425,19734,6.633,0,0
django__django-11477,SS,10000,0.3,1,django__django,False,,False,silent_crash,46,322998,317389,5609,1500.0,113.937,2.589,2,0.2363577755172429,20788,53.678,0,0
django__django-11477,SS,10000,0.3,2,django__django,False,,False,silent_crash,92,747654,706063,41591,1500.01,664.576,7.303,7,0.28674077993188407,83093,372.461,0,0
django__django-12143,SS,10000,0.3,1,django__django,True,Submitted,True,resolved,23,131473,127646,3827,124.88,105.786,4.808,0,1.0,0,0.0,0,0
django__django-12143,SS,10000,0.3,2,django__django,True,Submitted,True,resolved,33,208528,203601,4927,132.33,125.404,3.8,0,1.0,0,0.0,0,0
django__django-12276,SS,10000,0.3,1,django__django,True,Submitted,True,resolved,24,142597,137908,4689,154.74,121.787,5.536,1,0.15468101170252926,10206,4.809,0,0
django__django-12276,SS,10000,0.3,2,django__django,True,Submitted,True,resolved,43,263652,257588,6064,206.92,163.091,3.883,1,0.166457952027743,10075,6.392,0,0
django__django-12304,SS,10000,0.3,1,django__django,True,Submitted,True,resolved,25,137488,132534,4954,140.33,118.438,4.738,1,0.1454025726536446,10111,1.646,0,0
django__django-11734,SS,10000,0.3,1,django__django,False,,False,silent_crash,46,326621,321893,4728,1500.0,111.299,2.42,3,0.1747682184724977,30211,26.999,0,0
django__django-11734,SS,10000,0.3,2,django__django,False,,False,silent_crash,28,181402,178457,2945,1500.02,68.142,2.524,1,0.20445505171042164,9702,15.722,0,0
django__django-12304,SS,10000,0.3,2,django__django,True,Submitted,True,resolved,47,274454,261342,13112,532.87,279.921,6.362,2,0.2295471403785238,21492,47.747,0,0
django__django-12325,SS,10000,0.3,1,django__django,False,,False,silent_crash,101,664065,657764,6301,1500.01,208.979,2.111,1,0.15782703344547794,10344,3.987,0,0
django__django-12325,SS,10000,0.3,2,django__django,False,,False,silent_crash,33,258850,256672,2178,1500.02,78.337,2.374,0,1.0,0,0.0,0,0
django__django-13809,SS,10000,0.3,1,django__django,True,Submitted,True,resolved,21,122829,119265,3564,269.27,84.419,4.221,1,0.15228720324261724,10123,3.836,0,0
django__django-12663,SS,10000,0.3,1,django__django,False,,False,silent_crash,22,163938,160100,3838,1500.01,93.412,4.246,1,0.23032932360481168,9260,6.786,0,0
django__django-12663,SS,10000,0.3,2,django__django,False,,False,silent_crash,9,45854,45124,730,1500.02,18.767,2.346,0,1.0,0,0.0,0,0
django__django-13810,SS,10000,0.3,1,django__django,False,Submitted,True,submitted_unresolved,76,458353,438266,20087,653.02,463.298,6.261,4,0.19349022447496939,38976,24.947,0,0
django__django-13809,SS,10000,0.3,2,django__django,False,,False,silent_crash,13,61351,59215,2136,1500.02,53.872,4.489,0,1.0,0,0.0,0,0
django__django-13810,SS,10000,0.3,2,django__django,False,,False,silent_crash,91,608227,585034,23193,1500.02,522.762,5.94,6,0.20146390191832217,58018,44.836,0,0
django__django-14351,SS,10000,0.3,1,django__django,False,,False,silent_crash,12,84191,82824,1367,1500.01,39.452,3.288,0,1.0,0,0.0,0,0
django__django-14351,SS,10000,0.3,2,django__django,False,,False,silent_crash,10,74520,73214,1306,1500.03,35.513,3.551,0,1.0,0,0.0,0,0
django__django-15098,SS,10000,0.3,1,django__django,False,Submitted,True,submitted_unresolved,59,363020,351111,11909,368.72,270.444,4.829,3,0.22125364172443707,28653,19.238,0,0
django__django-14725,SS,10000,0.3,1,django__django,False,,False,silent_crash,21,129384,127665,1719,1500.01,48.37,2.303,1,0.14953184388615925,10470,6.411,0,0
django__django-14725,SS,10000,0.3,2,django__django,False,,False,silent_crash,19,118577,114753,3824,1500.01,41.495,2.305,1,0.35943129808160484,9944,62.472,0,0
django__django-15098,SS,10000,0.3,2,django__django,False,,False,silent_crash,8,37552,36954,598,1500.01,17.107,2.138,0,1.0,0,0.0,0,0
django__django-15368,SS,10000,0.3,1,django__django,True,Submitted,True,resolved,47,244466,236111,8355,486.05,176.007,3.826,2,0.2043484113913091,21753,31.238,0,0
django__django-15278,SS,10000,0.3,1,django__django,False,,False,silent_crash,76,506964,490257,16707,1500.01,356.917,4.759,4,0.2175707335890772,39641,60.361,0,0
django__django-15278,SS,10000,0.3,2,django__django,False,,False,silent_crash,34,202180,198786,3394,1500.03,78.798,2.388,1,0.09640606370294669,18171,2.063,0,0
django__django-15368,SS,10000,0.3,2,django__django,False,,False,silent_crash,13,70918,70001,917,1500.01,27.333,2.278,0,1.0,0,0.0,0,0
django__django-15525,SS,10000,0.3,1,django__django,False,,False,silent_crash,9,35254,32213,3041,1500.01,66.353,11.059,0,1.0,0,0.0,0,0
django__django-15525,SS,10000,0.3,2,django__django,False,,False,silent_crash,12,85308,79247,6061,1500.02,127.693,10.641,1,0.23787226072298184,9425,2.162,0,0
django__django-15741,SS,10000,0.3,1,django__django,True,Submitted,True,resolved,51,360952,353375,7577,364.8,190.279,3.731,2,0.18760765711587316,20140,30.151,0,0
django__django-15629,SS,10000,0.3,1,django__django,False,,False,silent_crash,15,90121,88693,1428,1500.01,35.205,2.347,0,1.0,0,0.0,0,0
django__django-15629,SS,10000,0.3,2,django__django,False,,False,silent_crash,14,68627,67740,887,1500.02,20.857,1.604,0,1.0,0,0.0,0,0
django__django-15741,SS,10000,0.3,2,django__django,False,,False,silent_crash,64,448242,436161,12081,1500.02,303.189,4.89,2,0.195006458962798,20383,34.167,0,0
django__django-15930,SS,10000,0.3,1,django__django,False,,False,silent_crash,33,200474,196983,3491,1500.04,91.105,2.847,1,0.1788540375631614,10277,8.691,0,0
django__django-15930,SS,10000,0.3,2,django__django,False,,False,silent_crash,30,209433,206990,2443,1500.02,74.322,2.563,0,1.0,0,0.0,0,0
django__django-15957,SS,10000,0.3,1,django__django,False,,False,silent_crash,43,239320,234813,4507,1500.01,115.173,2.809,1,0.16220655009177856,10105,3.332,0,0
django__django-15957,SS,10000,0.3,2,django__django,False,,False,silent_crash,33,218055,214606,3449,1500.02,87.829,2.661,1,0.13957205007546836,11103,2.272,0,0
django__django-16667,SS,10000,0.3,1,django__django,False,,False,silent_crash,34,220305,215079,5226,1500.02,132.519,3.898,1,0.18472662440570523,9732,2.796,0,0
django__django-16667,SS,10000,0.3,2,django__django,False,,False,silent_crash,52,325731,317825,7906,1500.02,202.148,3.964,2,0.17263467013086686,22668,8.449,0,0
django__django-17084,SS,10000,0.3,1,django__django,False,,False,silent_crash,90,528131,519547,8584,1500.01,242.619,2.757,2,0.15780340455608555,20093,6.617,0,0
django__django-17084,SS,10000,0.3,2,django__django,False,,False,silent_crash,17,110981,109849,1132,1500.02,39.431,2.319,0,1.0,0,0.0,0,0
sympy__sympy-12419,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,71,392212,373615,18597,1500.01,428.631,6.212,3,0.20937875848120213,29804,44.892,0,0
sympy__sympy-12419,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,76,430521,419972,10549,1500.03,257.644,3.435,2,0.20088070373009637,19586,26.815,0,0
sympy__sympy-13372,SS,10000,0.3,1,sympy__sympy,False,Submitted,True,submitted_unresolved,50,273150,268306,4844,149.85,130.293,2.659,1,0.18118743185647734,9849,3.697,0,0
sympy__sympy-13647,SS,10000,0.3,1,sympy__sympy,True,Submitted,True,resolved,55,329266,320048,9218,288.38,202.7,3.754,2,0.20503605080845677,19913,11.243,0,0
sympy__sympy-12489,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,45,304414,296516,7898,1500.02,188.648,4.287,2,0.17575364837841062,22456,24.686,0,0
sympy__sympy-13647,SS,10000,0.3,2,sympy__sympy,False,Submitted,True,submitted_unresolved,70,416346,408195,8151,354.28,203.051,2.943,2,0.21591152288011192,18558,10.089,0,0
sympy__sympy-12489,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,17,118200,114471,3729,1500.05,50.61,2.977,2,0.1917325509406857,22352,29.864,0,0
sympy__sympy-13798,SS,10000,0.3,1,sympy__sympy,False,Submitted,True,submitted_unresolved,37,254855,247220,7635,282.46,182.295,4.927,4,0.16166661484331307,40225,18.946,0,0
sympy__sympy-13798,SS,10000,0.3,2,sympy__sympy,False,Submitted,True,submitted_unresolved,85,527417,516403,11014,382.07,279.888,3.293,3,0.17338323227018218,29458,17.885,0,0
sympy__sympy-13372,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,32,182944,179583,3361,1500.02,97.946,3.061,0,1.0,0,0.0,0,0
sympy__sympy-14248,SS,10000,0.3,1,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,797429,775449,21980,789.1,539.47,4.351,5,0.19881957282854895,51348,91.816,0,0
sympy__sympy-13878,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,66,402289,395177,7112,1500.0,205.592,3.115,1,0.23195773524720892,8866,4.19,0,0
sympy__sympy-13878,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,78,493666,482676,10990,1500.03,293.53,3.862,2,0.24581682979845215,18152,17.441,0,0
sympy__sympy-14531,SS,10000,0.3,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,808941,792654,16287,585.08,415.21,3.376,5,0.18669438945691072,49818,45.679,0,0
sympy__sympy-14248,SS,10000,0.3,2,sympy__sympy,False,LimitsExceeded,False,limits_exceeded,125,802455,782366,20089,1461.35,528.804,4.265,5,0.16938943846995755,53724,52.985,0,0
sympy__sympy-14711,SS,10000,0.3,1,sympy__sympy,True,Submitted,True,resolved,81,459294,445281,14013,459.82,351.784,4.343,3,0.17276010374037076,29444,18.668,0,0
sympy__sympy-15349,SS,10000,0.3,1,sympy__sympy,True,Submitted,True,resolved,30,176337,167851,8486,202.03,183.762,6.125,1,0.18142014087188274,9981,7.004,0,0
sympy__sympy-15349,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,27,133185,118453,14732,427.49,304.948,11.294,2,0.1599968829994038,20051,6.206,0,0
sympy__sympy-14531,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,54,333118,327440,5678,1500.04,177.317,3.284,1,0.1588677065280185,9700,3.792,0,0
sympy__sympy-16450,SS,10000,0.3,1,sympy__sympy,True,Submitted,True,resolved,26,135613,129515,6098,143.29,124.931,4.805,1,0.17806681014316458,10108,8.049,0,0
sympy__sympy-14711,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,20,116683,112625,4058,1500.02,114.616,5.731,0,1.0,0,0.0,0,0
sympy__sympy-15875,SS,10000,0.3,1,sympy__sympy,False,Submitted,True,submitted_unresolved,46,249724,233012,16712,847.82,315.129,7.686,2,0.23877197197782796,20040,47.493,0,0
sympy__sympy-16450,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,28,141655,134844,6811,247.34,137.659,4.916,1,0.18700954902146166,10567,9.781,0,0
sympy__sympy-17139,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,26,180297,171444,8853,217.1,115.028,4.424,1,0.5960869997020558,9335,92.339,0,0
sympy__sympy-17139,SS,10000,0.3,1,sympy__sympy,True,Submitted,True,resolved,46,274933,267400,7533,561.04,182.004,3.957,1,0.21430970775948943,11061,13.071,0,0
sympy__sympy-17318,SS,10000,0.3,2,sympy__sympy,False,Submitted,True,submitted_unresolved,41,270751,263751,7000,286.4,161.99,4.154,2,0.2302536383314981,20114,17.625,0,0
sympy__sympy-15875,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,28,148929,136134,12795,1500.02,246.037,8.787,1,0.2512811127379209,10487,26.986,0,0
sympy__sympy-18189,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,66,409106,400402,8704,268.83,199.824,3.028,2,0.19432539185853032,19533,17.641,0,0
sympy__sympy-18199,SS,10000,0.3,1,sympy__sympy,False,Submitted,True,submitted_unresolved,42,262326,253437,8889,338.52,210.141,5.003,2,0.14358903447998297,20648,6.598,0,0
sympy__sympy-17318,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,14,100565,97916,2649,1500.02,66.951,4.782,0,1.0,0,0.0,0,0
sympy__sympy-18199,SS,10000,0.3,2,sympy__sympy,False,Submitted,True,submitted_unresolved,57,335593,323235,12358,520.58,284.548,5.269,3,0.16555152876219,30571,27.003,0,0
sympy__sympy-18189,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,32,197331,190756,6575,1500.02,154.457,4.982,1,0.16689466484268126,9508,1.521,0,0
sympy__sympy-18211,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,31,195300,192251,3049,1500.02,81.627,2.721,1,0.1778373547810545,9721,7.395,0,0
sympy__sympy-18211,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,5,19244,18773,471,1500.03,12.337,2.467,0,1.0,0,0.0,0,0
sympy__sympy-19954,SS,10000,0.3,1,sympy__sympy,True,Submitted,True,resolved,19,105275,100365,4910,128.23,109.901,5.784,1,0.1641938674579624,11087,3.534,0,0
sympy__sympy-19954,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,26,148288,142690,5598,139.6,119.561,4.599,1,0.18607029942347034,10293,9.034,0,0
sympy__sympy-19040,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,22,147972,146380,1592,1500.02,40.977,1.951,0,1.0,0,0.0,0,0
sympy__sympy-19040,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,38,249287,241937,7350,1500.03,166.591,4.384,1,0.20141342756183744,9757,10.524,0,0
sympy__sympy-20438,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,94,645806,626379,19427,1500.03,389.995,4.286,6,0.24763860772821125,57627,115.516,0,0
sympy__sympy-20438,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,26,190988,186713,4275,1500.03,95.008,3.654,1,0.27030266706622713,9224,20.621,0,0
sympy__sympy-24213,SS,10000,0.3,1,sympy__sympy,True,Submitted,True,resolved,26,155231,151275,3956,121.64,95.287,3.97,1,0.1626582899774222,9632,2.126,0,0
sympy__sympy-24213,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,25,131153,127854,3299,142.99,77.368,3.224,1,0.16296079578700995,9696,4.289,0,0
sympy__sympy-20916,SS,10000,0.3,1,sympy__sympy,False,,False,silent_crash,29,260676,235567,25109,1500.03,375.651,12.953,3,0.3762479339384628,35614,219.197,0,0
sympy__sympy-20916,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,22,141010,137599,3411,1500.02,91.374,4.351,0,1.0,0,0.0,0,0
sympy__sympy-24661,SS,10000,0.3,1,sympy__sympy,True,Submitted,True,resolved,24,133155,129128,4027,141.74,106.388,4.836,1,0.140258541089566,10440,2.699,0,0
sympy__sympy-24661,SS,10000,0.3,2,sympy__sympy,True,Submitted,True,resolved,51,343546,329789,13757,486.6,330.904,6.488,3,0.1606218758235796,29925,20.247,0,0
scikit-learn__scikit-learn-10844,SS,10000,0.3,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,29,181913,173573,8340,235.18,173.387,5.979,1,0.3485634477254589,9425,40.263,0,0
sympy__sympy-22456,SS,10000,0.3,1,sympy__sympy,False,Submitted,True,submitted_unresolved,117,617587,593658,23929,1271.63,575.166,5.182,5,0.16916388620468711,49758,45.069,0,0
scikit-learn__scikit-learn-10844,SS,10000,0.3,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,35,205836,196540,9296,446.01,213.719,6.286,2,0.23396312156268662,19512,28.537,0,0
sympy__sympy-22456,SS,10000,0.3,2,sympy__sympy,False,,False,silent_crash,13,80981,79510,1471,1500.02,37.677,2.898,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12585,SS,10000,0.3,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,32,178886,172372,6514,206.78,175.221,5.476,1,0.19328922495274103,10009,10.543,0,0
scikit-learn__scikit-learn-12585,SS,10000,0.3,1,scikit-learn__scikit-learn,False,,False,silent_crash,32,195836,184693,11143,1500.02,251.145,8.101,2,0.19924379398215827,26233,46.169,0,0
scikit-learn__scikit-learn-12682,SS,10000,0.3,1,scikit-learn__scikit-learn,False,,False,silent_crash,13,84660,83611,1049,1500.02,35.207,2.708,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12682,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,10,57533,56534,999,1500.02,31.34,3.134,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12973,SS,10000,0.3,1,scikit-learn__scikit-learn,False,,False,silent_crash,5,24839,24129,710,1500.03,18.807,3.761,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-12973,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,24,74053,68705,5348,1500.01,32.589,3.621,1,0.4802278543713366,11340,89.05,0,0
scikit-learn__scikit-learn-13135,SS,10000,0.3,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,35,244013,237879,6134,240.66,155.623,4.577,2,0.2911731330439571,18348,18.119,0,0
scikit-learn__scikit-learn-13124,SS,10000,0.3,1,scikit-learn__scikit-learn,False,,False,silent_crash,7,48950,48434,516,1500.03,15.318,2.188,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13124,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,11,86422,85130,1292,1500.04,36.316,3.301,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13135,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,11,76534,75397,1137,1500.04,38.755,3.523,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-13142,SS,10000,0.3,1,scikit-learn__scikit-learn,False,,False,silent_crash,60,394572,386089,8483,1500.02,236.058,4.001,4,0.22685696374098055,37315,11.725,0,0
scikit-learn__scikit-learn-13142,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,26,200269,188511,11758,1500.04,208.255,8.677,2,0.3547732052086222,19979,111.807,0,0
scikit-learn__scikit-learn-13439,SS,10000,0.3,1,scikit-learn__scikit-learn,False,,False,silent_crash,35,255552,250070,5482,1500.03,136.79,3.908,1,0.1930650684931507,11113,18.347,0,0
scikit-learn__scikit-learn-13439,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,30,198255,194637,3618,1500.04,102.777,3.426,1,0.19207647580565684,9516,5.713,0,0
scikit-learn__scikit-learn-13496,SS,10000,0.3,1,scikit-learn__scikit-learn,False,,False,silent_crash,59,188454,179541,8913,1500.02,107.095,4.462,2,0.3407756852984644,20765,100.152,0,0
scikit-learn__scikit-learn-13496,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,15,108409,106659,1750,1500.04,48.71,3.247,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14087,SS,10000,0.3,1,scikit-learn__scikit-learn,False,Submitted,True,submitted_unresolved,57,359650,348336,11314,384.81,218.163,3.896,4,0.2209158991362723,37547,30.355,0,0
scikit-learn__scikit-learn-14053,SS,10000,0.3,1,scikit-learn__scikit-learn,False,,False,silent_crash,41,280903,273114,7789,1500.02,188.693,4.717,2,0.2217999442403302,18448,8.563,0,0
scikit-learn__scikit-learn-14141,SS,10000,0.3,2,scikit-learn__scikit-learn,True,Submitted,True,resolved,16,83577,81906,1671,64.27,41.038,2.565,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14141,SS,10000,0.3,1,scikit-learn__scikit-learn,True,Submitted,True,resolved,26,144868,141963,2905,92.61,71.88,2.765,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14053,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,12,70661,69433,1228,1500.03,30.87,2.573,0,1.0,0,0.0,0,0
scikit-learn__scikit-learn-14087,SS,10000,0.3,2,scikit-learn__scikit-learn,False,,False,silent_crash,9,46930,43848,3082,1500.02,67.052,8.381,0,1.0,0,0.0,0,0
